week_start_date,store_id,product_id,opening_stock_units,receipts_units,units_sold,damaged_units,wastage_units,closing_stock_units,reorder_level_units,stockout_hours,system_stock_units,physical_stock_units,cycle_count_variance_units,inventory_accuracy_pct
2026-06-22,MFC009,PRD0072,69,5,5,0,0,69,30,0.0,69,69,0,100.0
2026-06-22,MFC009,PRD0191,67,0,1,1,0,65,38,0.0,65,65,0,100.0
2026-06-22,MFC009,PRD0248,82,0,1,0,0,81,40,0.0,81,81,0,100.0
2026-06-22,MFC009,PRD0021,73,0,1,0,3,69,29,0.0,69,69,0,100.0
2026-06-22,MFC009,PRD0102,73,7,2,0,0,78,28,0.0,78,78,0,100.0
2026-06-22,MFC009,PRD0246,73,0,1,0,1,71,26,0.0,71,71,0,100.0
2026-06-29,MFC009,PRD0006,67,2,1,0,1,67,18,0.0,67,66,-1,98.51
2026-06-29,MFC009,PRD0160,36,0,1,0,0,35,17,0.0,35,35,0,100.0
2026-06-29,MFC009,PRD0323,53,12,2,0,0,63,27,0.0,63,63,0,100.0
2026-06-29,MFC009,PRD0025,62,0,3,2,0,57,44,0.0,57,57,0,100.0
2026-06-29,MFC009,PRD0314,70,0,1,0,0,69,29,0.0,69,69,0,100.0
2026-06-29,MFC009,PRD0155,66,0,0,1,1,64,39,0.0,64,64,0,100.0
2026-06-29,MFC009,PRD0303,58,0,0,0,0,58,27,0.0,58,58,0,100.0
2026-06-29,MFC009,PRD0088,54,17,1,0,0,70,13,0.0,70,70,0,100.0
2026-06-29,MFC009,PRD0295,56,0,0,0,0,56,12,0.0,56,56,0,100.0
2026-06-29,MFC009,PRD0304,59,0,0,1,1,57,25,0.0,57,57,0,100.0
2026-06-29,MFC009,PRD0281,62,0,1,1,0,60,13,0.0,60,60,0,100.0
2026-06-29,MFC009,PRD0393,53,24,0,0,0,77,41,0.0,77,77,0,100.0
2026-06-29,MFC009,PRD0345,56,8,0,0,0,64,20,0.0,64,63,-1,98.44
2026-06-29,MFC009,PRD0306,76,0,0,0,0,76,37,0.0,76,75,-1,98.68
2026-06-29,MFC009,PRD0106,73,0,1,0,0,72,20,0.0,72,72,0,100.0
2026-06-29,MFC009,PRD0388,51,19,0,0,0,70,29,0.0,70,70,0,100.0
2026-06-29,MFC009,PRD0168,79,0,0,0,1,78,16,0.0,78,81,3,96.3
2026-06-29,MFC009,PRD0359,62,0,2,0,0,60,17,0.0,60,61,1,98.36
2026-06-29,MFC009,PRD0201,68,0,0,1,0,67,30,0.0,67,67,0,100.0
2026-06-29,MFC009,PRD0397,49,19,0,0,0,68,37,0.0,68,69,1,98.55
2026-06-29,MFC009,PRD0007,75,0,0,1,0,74,12,0.0,74,72,-2,97.3
2026-06-29,MFC009,PRD0152,75,0,0,0,0,75,42,0.0,75,75,0,100.0
2026-06-29,MFC009,PRD0192,71,0,1,0,0,70,28,0.0,70,70,0,100.0
2026-06-29,MFC009,PRD0113,60,0,0,0,0,60,34,0.0,60,60,0,100.0
2026-06-29,MFC009,PRD0145,78,0,1,0,0,77,23,0.0,77,77,0,100.0
2026-06-29,MFC009,PRD0280,47,0,0,0,1,46,31,0.0,46,46,0,100.0
2026-06-29,MFC009,PRD0321,63,0,0,0,0,63,28,0.0,63,63,0,100.0
2026-06-29,MFC009,PRD0391,68,0,0,1,1,66,29,0.0,66,67,1,98.51
2026-06-29,MFC009,PRD0367,76,0,0,0,0,76,22,0.0,76,75,-1,98.68
2026-06-29,MFC009,PRD0394,71,0,0,0,0,71,16,0.0,71,71,0,100.0
2026-06-29,MFC009,PRD0150,72,0,0,0,1,71,14,0.0,71,71,0,100.0
2026-06-29,MFC009,PRD0118,63,9,1,0,1,70,44,0.0,70,70,0,100.0
2026-06-29,MFC009,PRD0033,69,0,0,1,0,68,30,0.0,68,68,0,100.0
2026-06-29,MFC009,PRD0256,69,3,0,0,1,71,27,0.0,71,71,0,100.0
2026-06-29,MFC009,PRD0095,63,0,0,0,0,63,42,0.0,63,64,1,98.44
2026-06-29,MFC009,PRD0282,64,0,0,3,0,61,32,0.0,61,63,2,96.83
2026-06-29,MFC009,PRD0011,76,0,1,0,0,75,33,0.0,75,77,2,97.4
2026-06-29,MFC009,PRD0358,73,0,0,0,0,73,22,0.0,73,73,0,100.0
2026-06-29,MFC009,PRD0003,75,0,0,0,0,75,15,0.0,75,76,1,98.68
2026-06-29,MFC009,PRD0084,58,0,3,0,0,55,39,0.0,55,55,0,100.0
2026-06-29,MFC009,PRD0204,64,3,0,0,0,67,17,0.0,67,68,1,98.53
2026-06-29,MFC009,PRD0346,76,0,0,0,0,76,20,0.0,76,77,1,98.7
2026-06-29,MFC009,PRD0300,81,0,0,0,0,81,17,0.0,81,81,0,100.0
2026-06-29,MFC009,PRD0355,81,0,2,0,1,78,38,0.0,78,78,0,100.0
2026-06-29,MFC009,PRD0186,76,0,0,2,0,74,31,0.0,74,74,0,100.0
2026-06-29,MFC009,PRD0138,68,0,2,1,0,65,44,0.0,65,65,0,100.0
2026-06-29,MFC009,PRD0294,77,0,0,0,0,77,24,0.0,77,77,0,100.0
2026-06-29,MFC009,PRD0127,66,10,0,0,0,76,28,0.0,76,79,3,96.2
2026-06-29,MFC009,PRD0116,81,0,0,0,0,81,39,0.0,81,81,0,100.0
2026-06-29,MFC009,PRD0074,51,0,0,0,1,50,40,0.0,50,51,1,98.04
2026-06-29,MFC009,PRD0137,81,0,0,2,1,78,32,0.0,78,78,0,100.0
2026-06-29,MFC009,PRD0194,62,5,0,2,0,65,40,0.0,65,65,0,100.0
2026-06-29,MFC009,PRD0048,69,0,0,1,0,68,19,0.0,68,68,0,100.0
2026-06-29,MFC009,PRD0061,53,0,0,0,0,53,32,0.0,53,55,2,96.36
2026-06-29,MFC009,PRD0140,55,1,0,0,0,56,33,0.0,56,56,0,100.0
2026-06-29,MFC009,PRD0298,77,0,0,0,1,76,38,0.0,76,77,1,98.7
2026-06-29,MFC009,PRD0126,46,10,0,0,0,56,17,0.0,56,59,3,94.92
2026-06-29,MFC009,PRD0046,75,0,0,0,0,75,36,0.0,75,75,0,100.0
2026-06-29,MFC009,PRD0159,78,0,0,0,0,78,36,0.0,78,78,0,100.0
2026-06-29,MFC009,PRD0386,69,0,0,1,0,68,26,0.0,68,68,0,100.0
2026-06-29,MFC009,PRD0339,54,0,0,0,0,54,14,0.0,54,54,0,100.0
2026-06-29,MFC009,PRD0134,74,0,0,0,0,74,26,0.0,74,74,0,100.0
2026-06-29,MFC009,PRD0066,47,9,0,0,1,55,26,0.0,55,55,0,100.0
2026-06-29,MFC009,PRD0349,73,0,0,1,0,72,38,0.0,72,70,-2,97.22
2026-06-29,MFC009,PRD0132,56,0,0,0,0,56,28,0.0,56,54,-2,96.43
2026-06-29,MFC009,PRD0337,79,0,0,1,0,78,25,0.0,78,78,0,100.0
2026-06-29,MFC009,PRD0164,81,0,3,0,0,78,21,0.0,78,77,-1,98.72
2026-06-29,MFC009,PRD0243,65,16,0,2,0,79,14,0.0,79,79,0,100.0
2026-06-29,MFC009,PRD0278,86,0,0,0,0,86,32,0.0,86,86,0,100.0
2026-06-29,MFC009,PRD0375,85,0,0,0,0,85,23,0.0,85,85,0,100.0
2026-06-29,MFC009,PRD0363,74,3,0,0,3,74,43,0.0,74,74,0,100.0
2026-06-29,MFC009,PRD0027,59,0,0,0,1,58,24,0.0,58,58,0,100.0
2026-06-29,MFC009,PRD0279,73,0,0,0,0,73,34,0.0,73,73,0,100.0
2026-06-29,MFC009,PRD0233,88,0,0,0,0,88,42,0.0,88,87,-1,98.86
2026-06-29,MFC009,PRD0072,69,0,0,0,0,69,34,0.0,69,68,-1,98.55
2026-06-29,MFC009,PRD0191,65,0,0,0,0,65,43,0.0,65,65,0,100.0
2026-06-29,MFC009,PRD0248,81,0,0,0,1,80,21,0.0,80,80,0,100.0
2026-06-29,MFC009,PRD0021,69,0,0,0,0,69,33,0.0,69,69,0,100.0
2026-06-29,MFC009,PRD0102,78,0,0,0,0,78,24,0.0,78,78,0,100.0
2026-06-29,MFC009,PRD0246,71,0,2,0,0,69,12,0.0,69,69,0,100.0
2026-03-30,MFC010,PRD0006,46,27,12,1,1,59,13,0.0,59,59,0,100.0
2026-03-30,MFC010,PRD0160,77,1,1,0,0,77,38,0.0,77,79,2,97.47
2026-03-30,MFC010,PRD0323,68,0,6,1,0,61,40,0.0,61,61,0,100.0
2026-03-30,MFC010,PRD0025,51,0,6,0,0,45,23,0.0,45,45,0,100.0
2026-03-30,MFC010,PRD0314,91,0,4,2,0,85,13,0.0,85,85,0,100.0
2026-03-30,MFC010,PRD0155,44,2,1,0,0,45,18,0.0,45,45,0,100.0
2026-03-30,MFC010,PRD0303,81,0,3,0,1,77,35,0.0,77,77,0,100.0
2026-03-30,MFC010,PRD0088,40,7,4,1,0,42,17,0.0,42,42,0,100.0
2026-03-30,MFC010,PRD0295,114,0,8,0,0,106,33,0.0,106,105,-1,99.06
2026-03-30,MFC010,PRD0304,36,44,2,0,0,78,33,0.0,78,77,-1,98.72
2026-03-30,MFC010,PRD0281,68,7,2,1,1,71,36,0.0,71,71,0,100.0
2026-03-30,MFC010,PRD0393,77,0,5,0,0,72,40,0.0,72,72,0,100.0
2026-03-30,MFC010,PRD0345,104,0,6,0,1,97,30,0.0,97,97,0,100.0
2026-03-30,MFC010,PRD0306,99,0,2,0,0,97,16,0.0,97,97,0,100.0
2026-03-30,MFC010,PRD0106,40,9,2,0,0,47,17,0.0,47,47,0,100.0
2026-03-30,MFC010,PRD0388,44,8,4,0,0,48,35,0.0,48,48,0,100.0
2026-03-30,MFC010,PRD0168,56,0,4,0,0,52,20,0.0,52,52,0,100.0
2026-03-30,MFC010,PRD0359,75,0,4,0,1,70,44,0.0,70,70,0,100.0
2026-03-30,MFC010,PRD0201,77,0,2,1,0,74,42,0.0,74,74,0,100.0
2026-03-30,MFC010,PRD0397,86,0,2,1,1,82,33,0.0,82,83,1,98.8
2026-03-30,MFC010,PRD0007,65,0,4,0,0,61,39,0.0,61,61,0,100.0
2026-03-30,MFC010,PRD0152,112,0,4,0,0,108,32,0.0,108,110,2,98.18
2026-03-30,MFC010,PRD0192,76,0,0,0,0,76,35,0.0,76,76,0,100.0
2026-03-30,MFC010,PRD0113,29,4,0,0,0,33,14,0.0,33,33,0,100.0
2026-03-30,MFC010,PRD0145,118,0,4,1,0,113,32,0.0,113,113,0,100.0
2026-03-30,MFC010,PRD0280,93,0,0,0,1,92,13,0.0,92,92,0,100.0
2026-03-30,MFC010,PRD0321,46,22,0,0,0,68,14,0.0,68,68,0,100.0
2026-03-30,MFC010,PRD0391,61,0,1,1,2,57,37,0.0,57,57,0,100.0
2026-03-30,MFC010,PRD0367,89,0,2,0,0,87,42,0.0,87,90,3,96.67
2026-03-30,MFC010,PRD0394,98,0,1,0,0,97,17,0.0,97,97,0,100.0
2026-03-30,MFC010,PRD0150,108,0,0,0,0,108,22,0.0,108,108,0,100.0
2026-03-30,MFC010,PRD0118,30,16,2,0,0,44,30,0.0,44,44,0,100.0
2026-03-30,MFC010,PRD0033,50,0,3,0,0,47,24,0.0,47,47,0,100.0
2026-03-30,MFC010,PRD0256,112,0,5,1,0,106,16,0.0,106,106,0,100.0
2026-03-30,MFC010,PRD0095,71,0,0,0,0,71,39,0.0,71,71,0,100.0
2026-03-30,MFC010,PRD0282,43,0,7,0,0,36,23,0.0,36,36,0,100.0
2026-03-30,MFC010,PRD0011,102,0,0,0,1,101,30,0.0,101,101,0,100.0
2026-03-30,MFC010,PRD0358,25,22,1,0,0,46,41,0.0,46,46,0,100.0
2026-03-30,MFC010,PRD0003,115,0,1,0,0,114,44,0.0,114,114,0,100.0
2026-03-30,MFC010,PRD0084,53,0,0,1,0,52,31,0.0,52,52,0,100.0
2026-03-30,MFC010,PRD0204,76,0,3,0,0,73,42,0.0,73,73,0,100.0
2026-03-30,MFC010,PRD0346,97,0,0,0,0,97,33,0.0,97,97,0,100.0
2026-03-30,MFC010,PRD0300,94,0,3,0,0,91,38,0.0,91,91,0,100.0
2026-03-30,MFC010,PRD0355,119,0,3,3,1,112,30,0.0,112,112,0,100.0
2026-03-30,MFC010,PRD0186,88,0,0,0,0,88,19,0.0,88,88,0,100.0
2026-03-30,MFC010,PRD0138,104,0,1,2,0,101,32,0.0,101,101,0,100.0
2026-03-30,MFC010,PRD0294,52,0,0,0,1,51,15,0.0,51,51,0,100.0
2026-03-30,MFC010,PRD0127,94,0,2,0,0,92,28,0.0,92,92,0,100.0
2026-03-30,MFC010,PRD0116,47,10,0,0,0,57,40,0.0,57,57,0,100.0
2026-03-30,MFC010,PRD0074,31,42,4,0,0,69,29,0.0,69,69,0,100.0
2026-03-30,MFC010,PRD0137,86,0,3,0,0,83,31,0.0,83,83,0,100.0
2026-03-30,MFC010,PRD0194,50,0,2,0,0,48,19,0.0,48,48,0,100.0
2026-03-30,MFC010,PRD0048,34,11,0,0,0,45,35,0.0,45,46,1,97.83
2026-03-30,MFC010,PRD0061,46,0,2,0,0,44,29,0.0,44,44,0,100.0
2026-03-30,MFC010,PRD0140,64,0,4,0,0,60,39,0.0,60,60,0,100.0
2026-03-30,MFC010,PRD0298,35,14,2,1,0,46,42,0.0,46,48,2,95.83
2026-03-30,MFC010,PRD0126,68,0,4,0,0,64,31,0.0,64,64,0,100.0
2026-03-30,MFC010,PRD0046,52,13,0,1,0,64,16,0.0,64,64,0,100.0
2026-03-30,MFC010,PRD0159,81,0,0,0,0,81,12,0.0,81,84,3,96.43
2026-03-30,MFC010,PRD0386,102,0,0,0,0,102,25,0.0,102,103,1,99.03
2026-03-30,MFC010,PRD0339,59,2,1,0,0,60,39,0.0,60,60,0,100.0
2026-03-30,MFC010,PRD0134,56,0,2,0,1,53,44,0.0,53,53,0,100.0
2026-03-30,MFC010,PRD0066,82,0,0,0,1,81,35,0.0,81,81,0,100.0
2026-03-30,MFC010,PRD0349,53,7,2,0,1,57,25,0.0,57,57,0,100.0
2026-03-30,MFC010,PRD0132,96,0,0,2,1,93,17,0.0,93,93,0,100.0
2026-03-30,MFC010,PRD0337,41,0,0,0,0,41,19,0.0,41,41,0,100.0
2026-03-30,MFC010,PRD0164,87,0,0,0,1,86,12,0.0,86,86,0,100.0
2026-03-30,MFC010,PRD0243,27,0,0,0,0,27,22,0.0,27,27,0,100.0
2026-03-30,MFC010,PRD0278,82,0,1,0,0,81,24,0.0,81,81,0,100.0
2026-03-30,MFC010,PRD0375,39,0,1,0,0,38,15,0.0,38,38,0,100.0
2026-03-30,MFC010,PRD0363,27,0,0,0,0,27,17,0.0,27,27,0,100.0
2026-03-30,MFC010,PRD0027,76,0,4,0,0,72,22,0.0,72,71,-1,98.61
2026-03-30,MFC010,PRD0279,26,37,1,0,0,62,18,0.0,62,62,0,100.0
2026-03-30,MFC010,PRD0233,97,0,1,0,0,96,15,0.0,96,96,0,100.0
2026-03-30,MFC010,PRD0072,103,0,4,0,0,99,38,0.0,99,99,0,100.0
2026-03-30,MFC010,PRD0191,116,0,0,0,1,115,17,0.0,115,114,-1,99.13
2026-03-30,MFC010,PRD0248,33,40,6,0,0,67,40,0.0,67,67,0,100.0
2026-03-30,MFC010,PRD0021,47,25,3,0,0,69,40,0.0,69,69,0,100.0
2026-03-30,MFC010,PRD0102,64,0,0,0,0,64,21,0.0,64,64,0,100.0
2026-03-30,MFC010,PRD0246,100,0,0,2,0,98,37,0.0,98,98,0,100.0
2026-04-06,MFC010,PRD0006,59,4,7,0,0,56,30,0.0,56,56,0,100.0
2026-04-06,MFC010,PRD0160,77,0,6,0,0,71,44,0.0,71,71,0,100.0
2026-04-06,MFC010,PRD0323,61,0,3,0,1,57,25,0.0,57,57,0,100.0
2026-04-06,MFC010,PRD0025,45,4,5,1,1,42,15,0.0,42,43,1,97.67
2026-04-06,MFC010,PRD0314,85,0,3,0,0,82,28,0.0,82,82,0,100.0
2026-04-06,MFC010,PRD0155,45,0,7,0,3,35,29,0.0,35,35,0,100.0
2026-04-06,MFC010,PRD0303,77,0,8,1,1,67,17,0.0,67,67,0,100.0
2026-04-06,MFC010,PRD0088,42,0,6,0,0,36,38,9.16,36,36,0,100.0
2026-04-06,MFC010,PRD0295,106,0,1,0,0,105,35,0.0,105,105,0,100.0
2026-04-06,MFC010,PRD0304,78,0,0,1,0,77,33,0.0,77,77,0,100.0
2026-04-06,MFC010,PRD0281,71,0,2,3,1,65,21,0.0,65,65,0,100.0
2026-04-06,MFC010,PRD0393,72,0,0,1,0,71,28,0.0,71,71,0,100.0
2026-04-06,MFC010,PRD0345,97,0,1,0,2,94,35,0.0,94,94,0,100.0
2026-04-06,MFC010,PRD0306,97,0,10,0,2,85,35,0.0,85,85,0,100.0
2026-04-06,MFC010,PRD0106,47,0,4,0,0,43,27,0.0,43,43,0,100.0
2026-04-06,MFC010,PRD0388,48,0,4,0,0,44,37,0.0,44,44,0,100.0
2026-04-06,MFC010,PRD0168,52,18,2,0,0,68,13,0.0,68,67,-1,98.53
2026-04-06,MFC010,PRD0359,70,7,4,0,0,73,12,0.0,73,73,0,100.0
2026-04-06,MFC010,PRD0201,74,0,2,0,2,70,40,0.0,70,70,0,100.0
2026-04-06,MFC010,PRD0397,82,0,4,0,2,76,15,0.0,76,77,1,98.7
2026-04-06,MFC010,PRD0007,61,2,4,0,0,59,25,0.0,59,59,0,100.0
2026-04-06,MFC010,PRD0152,108,0,0,1,0,107,29,0.0,107,108,1,99.07
2026-04-06,MFC010,PRD0192,76,0,0,0,0,76,26,0.0,76,76,0,100.0
2026-04-06,MFC010,PRD0113,33,7,3,0,0,37,18,0.0,37,37,0,100.0
2026-04-06,MFC010,PRD0145,113,0,0,0,0,113,15,0.0,113,113,0,100.0
2026-04-06,MFC010,PRD0280,92,0,0,0,2,90,25,0.0,90,90,0,100.0
2026-04-06,MFC010,PRD0321,68,0,3,0,0,65,20,0.0,65,65,0,100.0
2026-04-06,MFC010,PRD0391,57,0,3,0,1,53,23,0.0,53,52,-1,98.11
2026-04-06,MFC010,PRD0367,87,0,0,0,0,87,12,0.0,87,87,0,100.0
2026-04-06,MFC010,PRD0394,97,0,2,0,0,95,20,0.0,95,96,1,98.96
2026-04-06,MFC010,PRD0150,108,0,4,0,1,103,16,0.0,103,103,0,100.0
2026-04-06,MFC010,PRD0118,44,0,2,0,1,41,17,0.0,41,40,-1,97.56
2026-04-06,MFC010,PRD0033,47,0,2,0,0,45,19,0.0,45,45,0,100.0
2026-04-06,MFC010,PRD0256,106,0,3,0,0,103,39,0.0,103,103,0,100.0
2026-04-06,MFC010,PRD0095,71,0,5,0,0,66,39,0.0,66,66,0,100.0
2026-04-06,MFC010,PRD0282,36,1,3,0,0,34,26,0.0,34,34,0,100.0
2026-04-06,MFC010,PRD0011,101,0,2,0,1,98,17,0.0,98,98,0,100.0
2026-04-06,MFC010,PRD0358,46,16,1,0,0,61,32,0.0,61,60,-1,98.36
2026-04-06,MFC010,PRD0003,114,0,1,0,0,113,23,0.0,113,114,1,99.12
2026-04-06,MFC010,PRD0084,52,25,3,1,1,72,22,0.0,72,72,0,100.0
2026-04-06,MFC010,PRD0204,73,0,4,0,0,69,17,0.0,69,69,0,100.0
2026-04-06,MFC010,PRD0346,97,0,6,0,4,87,35,0.0,87,87,0,100.0
2026-04-06,MFC010,PRD0300,91,0,2,0,0,89,19,0.0,89,89,0,100.0
2026-04-06,MFC010,PRD0355,112,0,1,0,0,111,26,0.0,111,111,0,100.0
2026-04-06,MFC010,PRD0186,88,0,1,0,0,87,25,0.0,87,85,-2,97.7
2026-04-06,MFC010,PRD0138,101,0,1,0,1,99,31,0.0,99,99,0,100.0
2026-04-06,MFC010,PRD0294,51,25,1,1,1,73,43,0.0,73,72,-1,98.63
2026-04-06,MFC010,PRD0127,92,0,2,0,2,88,41,0.0,88,88,0,100.0
2026-04-06,MFC010,PRD0116,57,0,5,0,0,52,20,0.0,52,54,2,96.3
2026-04-06,MFC010,PRD0074,69,9,4,1,2,71,26,0.0,71,69,-2,97.18
2026-04-06,MFC010,PRD0137,83,0,2,0,0,81,22,0.0,81,81,0,100.0
2026-04-06,MFC010,PRD0194,48,16,0,0,1,63,14,0.0,63,64,1,98.44
2026-04-06,MFC010,PRD0048,45,27,1,0,0,71,18,0.0,71,71,0,100.0
2026-04-06,MFC010,PRD0061,44,21,0,0,0,65,23,0.0,65,65,0,100.0
2026-04-06,MFC010,PRD0140,60,0,5,0,0,55,34,0.0,55,56,1,98.21
2026-04-06,MFC010,PRD0298,46,0,0,0,0,46,31,0.0,46,46,0,100.0
2026-04-06,MFC010,PRD0126,64,0,1,0,0,63,24,0.0,63,63,0,100.0
2026-04-06,MFC010,PRD0046,64,0,0,0,0,64,28,0.0,64,64,0,100.0
2026-04-06,MFC010,PRD0159,81,0,5,0,0,76,33,0.0,76,76,0,100.0
2026-04-06,MFC010,PRD0386,102,0,1,1,1,99,14,0.0,99,99,0,100.0
2026-04-06,MFC010,PRD0339,60,0,3,0,0,57,26,0.0,57,58,1,98.28
2026-04-06,MFC010,PRD0134,53,3,0,0,0,56,14,0.0,56,56,0,100.0
2026-04-06,MFC010,PRD0066,81,0,0,0,1,80,26,0.0,80,80,0,100.0
2026-04-06,MFC010,PRD0349,57,0,1,0,2,54,43,0.0,54,54,0,100.0
2026-04-06,MFC010,PRD0132,93,0,1,0,1,91,43,0.0,91,91,0,100.0
2026-04-06,MFC010,PRD0337,41,20,0,0,0,61,21,0.0,61,62,1,98.39
2026-04-06,MFC010,PRD0164,86,0,0,0,0,86,40,0.0,86,86,0,100.0
2026-04-06,MFC010,PRD0243,27,16,0,0,0,43,16,0.0,43,43,0,100.0
2026-04-06,MFC010,PRD0278,81,0,1,0,0,80,15,0.0,80,80,0,100.0
2026-04-06,MFC010,PRD0375,38,34,2,0,0,70,41,0.0,70,70,0,100.0
2026-04-06,MFC010,PRD0363,27,38,0,0,1,64,35,0.0,64,64,0,100.0
2026-04-06,MFC010,PRD0027,72,0,3,0,1,68,30,0.0,68,68,0,100.0
2026-04-06,MFC010,PRD0279,62,0,1,0,0,61,27,0.0,61,61,0,100.0
2026-04-06,MFC010,PRD0233,96,0,0,0,1,95,15,0.0,95,96,1,98.96
2026-04-06,MFC010,PRD0072,99,0,0,0,1,98,40,0.0,98,98,0,100.0
2026-04-06,MFC010,PRD0191,115,0,0,2,0,113,31,0.0,113,114,1,99.12
2026-04-06,MFC010,PRD0248,67,0,0,0,0,67,13,0.0,67,67,0,100.0
2026-04-06,MFC010,PRD0021,69,0,0,1,0,68,35,0.0,68,67,-1,98.53
2026-04-06,MFC010,PRD0102,64,0,1,0,0,63,17,0.0,63,61,-2,96.83
2026-04-06,MFC010,PRD0246,98,0,0,0,1,97,24,0.0,97,97,0,100.0
2026-04-13,MFC010,PRD0006,56,0,18,0,0,38,36,0.0,38,38,0,100.0
2026-04-13,MFC010,PRD0160,71,0,11,2,0,58,27,0.0,58,58,0,100.0
2026-04-13,MFC010,PRD0323,57,0,3,0,0,54,20,0.0,54,54,0,100.0
2026-04-13,MFC010,PRD0025,42,31,6,1,0,66,18,0.0,66,66,0,100.0
2026-04-13,MFC010,PRD0314,82,0,1,0,1,80,35,0.0,80,80,0,100.0
2026-04-13,MFC010,PRD0155,35,29,17,0,1,46,39,0.0,46,47,1,97.87
2026-04-13,MFC010,PRD0303,67,0,7,0,1,59,34,0.0,59,59,0,100.0
2026-04-13,MFC010,PRD0088,36,0,5,0,0,31,43,3.29,31,31,0,100.0
2026-04-13,MFC010,PRD0295,105,0,2,0,0,103,24,0.0,103,103,0,100.0
2026-04-13,MFC010,PRD0304,77,0,6,0,0,71,41,0.0,71,71,0,100.0
2026-04-13,MFC010,PRD0281,65,0,5,0,2,58,35,0.0,58,57,-1,98.28
2026-04-13,MFC010,PRD0393,71,0,7,0,0,64,34,0.0,64,64,0,100.0
2026-04-13,MFC010,PRD0345,94,0,0,1,0,93,26,0.0,93,93,0,100.0
2026-04-13,MFC010,PRD0306,85,0,1,0,2,82,36,0.0,82,82,0,100.0
2026-04-13,MFC010,PRD0106,43,0,6,0,0,37,44,5.31,37,38,1,97.37
2026-04-13,MFC010,PRD0388,44,22,1,2,0,63,24,0.0,63,63,0,100.0
2026-04-13,MFC010,PRD0168,68,0,5,2,0,61,19,0.0,61,62,1,98.39
2026-04-13,MFC010,PRD0359,73,0,2,0,0,71,26,0.0,71,71,0,100.0
2026-04-13,MFC010,PRD0201,70,5,3,1,0,71,15,0.0,71,71,0,100.0
2026-04-13,MFC010,PRD0397,76,0,0,0,1,75,27,0.0,75,76,1,98.68
2026-04-13,MFC010,PRD0007,59,0,0,0,1,58,17,0.0,58,58,0,100.0
2026-04-13,MFC010,PRD0152,107,0,2,0,1,104,28,0.0,104,104,0,100.0
2026-04-13,MFC010,PRD0192,76,0,5,0,0,71,39,0.0,71,72,1,98.61
2026-04-13,MFC010,PRD0113,37,0,4,0,0,33,22,0.0,33,34,1,97.06
2026-04-13,MFC010,PRD0145,113,0,0,1,0,112,44,0.0,112,112,0,100.0
2026-04-13,MFC010,PRD0280,90,0,3,0,0,87,41,0.0,87,87,0,100.0
2026-04-13,MFC010,PRD0321,65,0,0,0,1,64,32,0.0,64,65,1,98.46
2026-04-13,MFC010,PRD0391,53,0,2,0,1,50,38,0.0,50,51,1,98.04
2026-04-13,MFC010,PRD0367,87,0,6,2,0,79,38,0.0,79,79,0,100.0
2026-04-13,MFC010,PRD0394,95,0,2,0,0,93,22,0.0,93,93,0,100.0
2026-04-13,MFC010,PRD0150,103,0,3,0,0,100,21,0.0,100,100,0,100.0
2026-04-13,MFC010,PRD0118,41,0,2,0,1,38,32,0.0,38,38,0,100.0
2026-04-13,MFC010,PRD0033,45,36,2,0,0,79,33,0.0,79,79,0,100.0
2026-04-13,MFC010,PRD0256,103,0,3,0,0,100,29,0.0,100,101,1,99.01
2026-04-13,MFC010,PRD0095,66,0,6,0,0,60,40,0.0,60,61,1,98.36
2026-04-13,MFC010,PRD0282,34,0,3,0,0,31,24,0.0,31,31,0,100.0
2026-04-13,MFC010,PRD0011,98,0,3,1,0,94,43,0.0,94,94,0,100.0
2026-04-13,MFC010,PRD0358,61,0,1,0,0,60,30,0.0,60,60,0,100.0
2026-04-13,MFC010,PRD0003,113,0,1,1,0,111,28,0.0,111,111,0,100.0
2026-04-13,MFC010,PRD0084,72,0,0,1,1,70,21,0.0,70,71,1,98.59
2026-04-13,MFC010,PRD0204,69,0,1,1,0,67,31,0.0,67,68,1,98.53
2026-04-13,MFC010,PRD0346,87,0,0,0,1,86,43,0.0,86,86,0,100.0
2026-04-13,MFC010,PRD0300,89,0,0,0,0,89,18,0.0,89,89,0,100.0
2026-04-13,MFC010,PRD0355,111,0,4,2,0,105,17,0.0,105,105,0,100.0
2026-04-13,MFC010,PRD0186,87,0,1,1,0,85,40,0.0,85,82,-3,96.47
2026-04-13,MFC010,PRD0138,99,0,5,0,0,94,21,0.0,94,94,0,100.0
2026-04-13,MFC010,PRD0294,73,0,1,0,0,72,36,0.0,72,72,0,100.0
2026-04-13,MFC010,PRD0127,88,0,4,0,0,84,44,0.0,84,84,0,100.0
2026-04-13,MFC010,PRD0116,52,0,2,0,0,50,19,0.0,50,50,0,100.0
2026-04-13,MFC010,PRD0074,71,0,2,0,1,68,24,0.0,68,68,0,100.0
2026-04-13,MFC010,PRD0137,81,0,0,0,0,81,13,0.0,81,82,1,98.78
2026-04-13,MFC010,PRD0194,63,3,3,0,0,63,16,0.0,63,63,0,100.0
2026-04-13,MFC010,PRD0048,71,0,5,0,0,66,17,0.0,66,66,0,100.0
2026-04-13,MFC010,PRD0061,65,9,5,0,0,69,33,0.0,69,69,0,100.0
2026-04-13,MFC010,PRD0140,55,10,0,0,0,65,34,0.0,65,65,0,100.0
