order_date,store_id,shift,orders_received,delivered_orders,cancelled_orders,gross_order_value,net_revenue,avg_picking_minutes,avg_delivery_minutes,avg_customer_rating,stockout_line_items,planned_staff,present_staff,staff_absence_count,system_downtime_minutes,orders_per_staff_member,cancellation_rate_pct,sla_within_orders,sla_breach_orders,on_time_delivery_rate_pct
2026-05-16,MFC002,Evening,10.0,10.0,0.0,9617.26,9443.95,9.09,27.26,3.38,1.0,4,4,0,0,2.5,0.0,8,2,80.0
2026-05-16,MFC002,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,60,0.0,0.0,0,0,0.0
2026-05-16,MFC003,Morning,10.0,10.0,0.0,12056.92,11740.47,7.26,22.5,3.41,3.0,4,4,0,5,2.5,0.0,8,2,80.0
2026-05-16,MFC003,Evening,13.0,11.0,2.0,13387.98,11544.04,7.38,26.25,3.4,3.0,4,4,0,0,3.25,15.38,10,1,90.91
2026-05-16,MFC003,Night,1.0,1.0,0.0,546.8,546.8,7.55,25.21,4.5,0.0,3,3,0,0,0.33,0.0,1,0,100.0
2026-05-16,MFC004,Morning,7.0,7.0,0.0,5564.47,5300.44,8.64,31.01,3.43,3.0,3,3,0,61,2.33,0.0,5,2,71.43
2026-05-16,MFC004,Evening,8.0,6.0,2.0,7702.99,7578.91,7.38,26.13,3.5,0.0,3,3,0,0,2.67,25.0,4,2,66.67
2026-05-16,MFC004,Night,2.0,2.0,0.0,2901.92,2901.92,6.6,19.46,4.4,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-05-16,MFC005,Morning,6.0,6.0,0.0,6499.72,6499.72,7.78,22.93,3.18,0.0,3,3,0,2,2.0,0.0,5,1,83.33
2026-05-16,MFC005,Evening,13.0,12.0,1.0,14438.46,13536.83,8.63,25.13,3.31,2.0,4,2,2,2,6.5,7.69,10,2,83.33
2026-05-16,MFC005,Night,2.0,2.0,0.0,2037.79,1644.78,7.3,19.88,2.7,2.0,3,3,0,2,0.67,0.0,1,1,50.0
2026-05-16,MFC006,Morning,5.0,5.0,0.0,3260.28,3260.28,7.95,27.63,3.76,0.0,3,3,0,3,1.67,0.0,5,0,100.0
2026-05-16,MFC006,Evening,13.0,12.0,1.0,12619.59,12103.86,7.18,24.16,3.52,2.0,4,3,1,2,4.33,7.69,10,2,83.33
2026-05-16,MFC006,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2,1,0,0.0,0.0,0,0,0.0
2026-05-16,MFC007,Morning,14.0,14.0,0.0,17735.57,17593.43,6.53,26.48,3.61,1.0,4,4,0,3,3.5,0.0,10,4,71.43
2026-05-16,MFC007,Evening,9.0,8.0,1.0,8924.64,8865.99,5.75,22.18,3.06,0.0,4,4,0,5,2.25,11.11,8,0,100.0
2026-05-16,MFC007,Night,3.0,3.0,0.0,3637.22,3637.22,6.48,20.53,4.0,0.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-05-16,MFC008,Morning,6.0,5.0,1.0,6217.03,4885.19,7.16,27.38,3.48,2.0,3,3,0,2,2.0,16.67,4,1,80.0
2026-05-16,MFC008,Evening,10.0,9.0,0.0,10398.84,10398.84,6.9,24.98,3.72,0.0,4,4,0,0,2.5,0.0,8,1,88.89
2026-05-16,MFC008,Night,2.0,2.0,0.0,1130.9,1130.9,4.08,18.3,3.15,0.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-05-16,MFC009,Morning,6.0,6.0,0.0,3753.13,3753.13,6.4,21.85,3.6,0.0,3,3,0,2,2.0,0.0,4,2,66.67
2026-05-16,MFC009,Evening,13.0,12.0,1.0,16783.37,15676.57,7.24,29.53,3.59,3.0,4,4,0,0,3.25,7.69,8,4,66.67
2026-05-16,MFC009,Night,4.0,4.0,0.0,5066.75,5066.75,6.06,24.64,3.58,0.0,3,2,1,3,2.0,0.0,4,0,100.0
2026-05-16,MFC010,Morning,9.0,8.0,1.0,8108.69,7055.32,7.24,23.85,3.6,3.0,4,4,0,4,2.25,11.11,8,0,100.0
2026-05-16,MFC010,Evening,9.0,8.0,1.0,9124.6,8185.32,7.69,25.69,3.4,1.0,4,3,1,2,3.0,11.11,6,2,75.0
2026-05-16,MFC010,Night,1.0,1.0,0.0,182.77,182.77,3.2,16.51,3.6,0.0,3,3,0,42,0.33,0.0,1,0,100.0
2026-05-16,MFC011,Morning,13.0,13.0,0.0,15809.87,15722.89,8.85,26.22,3.46,1.0,4,4,0,4,3.25,0.0,8,5,61.54
2026-05-16,MFC011,Evening,11.0,9.0,2.0,8890.72,8676.04,6.59,23.31,3.31,5.0,4,4,0,4,2.75,18.18,8,1,88.89
2026-05-16,MFC011,Night,3.0,3.0,0.0,9514.28,9514.28,6.4,26.02,4.27,0.0,3,3,0,4,1.0,0.0,3,0,100.0
2026-05-16,MFC012,Morning,9.0,8.0,1.0,11160.1,10729.88,9.43,29.74,3.11,2.0,4,4,0,1,2.25,11.11,5,3,62.5
2026-05-16,MFC012,Evening,6.0,6.0,0.0,6233.09,5687.1,8.76,26.69,3.92,1.0,3,3,0,2,2.0,0.0,6,0,100.0
2026-05-16,MFC012,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-05-16,MFC013,Morning,4.0,3.0,1.0,8223.37,6019.32,5.69,18.81,3.78,0.0,3,3,0,2,1.33,25.0,3,0,100.0
2026-05-16,MFC013,Evening,10.0,9.0,1.0,10195.57,9933.28,5.1,22.05,3.55,3.0,4,3,1,2,3.33,10.0,9,0,100.0
2026-05-16,MFC013,Night,2.0,2.0,0.0,2297.06,2297.06,8.02,25.26,4.05,0.0,3,3,0,5,0.67,0.0,2,0,100.0
2026-05-16,MFC014,Morning,2.0,2.0,0.0,1788.82,1788.82,6.75,25.86,4.3,0.0,3,3,0,4,0.67,0.0,2,0,100.0
2026-05-16,MFC014,Evening,10.0,9.0,1.0,11232.17,10717.3,5.82,23.58,3.87,1.0,4,4,0,4,2.5,10.0,8,1,88.89
2026-05-16,MFC014,Night,3.0,3.0,0.0,2878.32,2878.32,3.66,19.89,3.67,0.0,3,3,0,4,1.0,0.0,3,0,100.0
2026-05-16,MFC015,Morning,8.0,7.0,1.0,6338.66,5049.71,6.56,22.79,3.55,2.0,3,3,0,0,2.67,12.5,6,1,85.71
2026-05-16,MFC015,Evening,10.0,8.0,2.0,12355.08,5992.21,9.63,28.92,3.21,2.0,4,3,1,1,3.33,20.0,5,3,62.5
2026-05-16,MFC015,Night,3.0,3.0,0.0,3936.41,3776.06,7.59,20.3,3.1,1.0,3,3,0,2,1.0,0.0,2,1,66.67
2026-05-16,MFC016,Morning,12.0,11.0,0.0,16418.67,16289.43,6.27,23.85,3.61,1.0,4,4,0,3,3.0,0.0,9,2,81.82
2026-05-16,MFC016,Evening,7.0,7.0,0.0,4399.08,4399.08,6.05,24.11,3.36,0.0,3,3,0,7,2.33,0.0,7,0,100.0
2026-05-16,MFC016,Night,4.0,4.0,0.0,3634.54,3634.54,6.22,20.02,4.28,0.0,3,3,0,0,1.33,0.0,4,0,100.0
2026-05-16,MFC017,Morning,8.0,8.0,0.0,7988.09,7408.41,8.57,25.43,3.71,0.0,3,3,0,1,2.67,0.0,8,0,100.0
2026-05-16,MFC017,Evening,12.0,11.0,1.0,14971.09,13707.92,8.28,24.46,3.67,1.0,4,4,0,5,3.0,8.33,10,1,90.91
2026-05-16,MFC017,Night,2.0,2.0,0.0,2877.63,2116.05,8.7,21.97,3.9,1.0,3,3,0,1,0.67,0.0,1,1,50.0
2026-05-16,MFC018,Morning,6.0,6.0,0.0,3250.66,3250.66,5.01,23.5,3.67,0.0,3,3,0,3,2.0,0.0,5,1,83.33
2026-05-16,MFC018,Evening,11.0,11.0,0.0,11774.88,11505.67,7.9,25.9,3.51,2.0,4,3,1,4,3.67,0.0,8,3,72.73
2026-05-16,MFC018,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-05-17,MFC001,Morning,8.0,8.0,0.0,14466.29,14466.29,5.75,24.01,3.6,0.0,3,3,0,5,2.67,0.0,6,2,75.0
2026-05-17,MFC001,Evening,10.0,9.0,1.0,8806.35,7421.67,7.2,27.34,3.47,4.0,4,3,1,4,3.33,10.0,7,2,77.78
2026-05-17,MFC001,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-05-17,MFC002,Morning,1.0,0.0,1.0,1599.14,0.0,,,2.3,0.0,3,3,0,1,0.33,100.0,0,0,0.0
2026-05-17,MFC002,Evening,7.0,5.0,2.0,9617.34,5691.11,9.49,25.6,3.19,1.0,3,3,0,1,2.33,28.57,3,2,60.0
2026-05-17,MFC002,Night,1.0,1.0,0.0,454.26,363.41,7.26,24.87,4.3,1.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-05-17,MFC003,Morning,14.0,11.0,3.0,12377.7,10843.42,6.34,21.17,3.81,3.0,4,4,0,2,3.5,21.43,10,1,90.91
2026-05-17,MFC003,Evening,18.0,18.0,0.0,16273.42,15683.86,7.19,26.16,3.45,3.0,5,5,0,0,3.6,0.0,14,4,77.78
2026-05-17,MFC003,Night,3.0,3.0,0.0,4868.6,4868.6,6.0,22.74,4.3,0.0,3,3,0,0,1.0,0.0,3,0,100.0
2026-05-17,MFC004,Morning,10.0,10.0,0.0,12889.67,12685.82,8.39,24.92,3.84,1.0,4,4,0,1,2.5,0.0,10,0,100.0
2026-05-17,MFC004,Evening,7.0,5.0,2.0,4102.26,3764.58,5.39,22.14,3.04,1.0,3,3,0,0,2.33,28.57,5,0,100.0
2026-05-17,MFC004,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,1,0.0,0.0,0,0,0.0
2026-05-17,MFC005,Morning,9.0,9.0,0.0,16313.63,15532.64,9.25,27.69,3.87,2.0,4,4,0,1,2.25,0.0,6,3,66.67
2026-05-17,MFC005,Evening,7.0,7.0,0.0,4368.24,3799.43,6.58,28.35,3.8,0.0,3,2,1,3,3.5,0.0,5,2,71.43
2026-05-17,MFC005,Night,2.0,1.0,1.0,483.55,287.3,5.34,15.2,2.6,0.0,3,3,0,3,0.67,50.0,1,0,100.0
2026-05-17,MFC006,Morning,6.0,6.0,0.0,6829.06,4947.58,7.82,20.7,3.7,1.0,3,3,0,3,2.0,0.0,5,1,83.33
2026-05-17,MFC006,Evening,7.0,7.0,0.0,10744.61,10563.71,8.26,26.16,3.46,1.0,3,3,0,59,2.33,0.0,6,1,85.71
2026-05-17,MFC006,Night,1.0,1.0,0.0,498.88,498.88,2.06,27.77,2.9,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-05-17,MFC007,Morning,4.0,4.0,0.0,2383.79,1523.6,4.21,20.1,3.3,2.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-05-17,MFC007,Evening,9.0,8.0,1.0,7583.77,7583.77,7.43,28.18,3.52,0.0,4,4,0,5,2.25,11.11,6,2,75.0
2026-05-17,MFC007,Night,1.0,1.0,0.0,555.68,555.68,6.36,24.64,3.3,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-05-17,MFC008,Morning,8.0,8.0,0.0,7052.75,7052.75,5.64,22.4,3.65,0.0,3,3,0,7,2.67,0.0,8,0,100.0
2026-05-17,MFC008,Evening,10.0,9.0,1.0,8381.48,8329.33,5.58,21.77,3.5,1.0,4,4,0,3,2.5,10.0,8,1,88.89
2026-05-17,MFC008,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,0,0.0,0.0,0,0,0.0
2026-05-17,MFC009,Morning,1.0,1.0,0.0,445.47,445.47,4.26,20.56,2.9,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-05-17,MFC009,Evening,7.0,7.0,0.0,5279.59,5182.48,4.37,22.11,3.26,1.0,3,3,0,29,2.33,0.0,7,0,100.0
2026-05-17,MFC009,Night,1.0,1.0,0.0,1424.18,1424.18,8.03,23.23,3.8,0.0,3,2,1,1,0.5,0.0,1,0,100.0
2026-05-17,MFC010,Morning,5.0,5.0,0.0,4021.32,3985.94,6.16,22.01,3.28,1.0,3,3,0,2,1.67,0.0,5,0,100.0
2026-05-17,MFC010,Evening,7.0,7.0,0.0,8242.1,7707.62,8.31,30.19,3.0,2.0,3,3,0,1,2.33,0.0,4,3,57.14
2026-05-17,MFC010,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-05-17,MFC011,Morning,11.0,10.0,1.0,13374.59,8702.58,6.17,22.55,3.7,1.0,4,4,0,3,2.75,9.09,9,1,90.0
2026-05-17,MFC011,Evening,7.0,7.0,0.0,8862.46,8388.18,7.3,22.9,3.43,2.0,3,3,0,1,2.33,0.0,7,0,100.0
2026-05-17,MFC011,Night,1.0,1.0,0.0,1900.56,1900.56,5.88,19.91,4.2,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-05-17,MFC012,Morning,3.0,3.0,0.0,3221.55,3221.55,3.33,20.91,3.4,0.0,3,3,0,5,1.0,0.0,3,0,100.0
2026-05-17,MFC012,Evening,8.0,8.0,0.0,15935.22,15068.29,7.59,23.94,3.46,2.0,3,3,0,4,2.67,0.0,8,0,100.0
2026-05-17,MFC012,Night,1.0,1.0,0.0,82.69,82.69,3.86,15.83,3.6,0.0,3,2,1,3,0.5,0.0,1,0,100.0
2026-05-17,MFC013,Morning,6.0,6.0,0.0,4984.16,4984.16,6.55,23.53,3.37,0.0,3,3,0,1,2.0,0.0,5,1,83.33
2026-05-17,MFC013,Evening,20.0,19.0,1.0,19840.59,17075.05,6.69,26.03,3.41,3.0,5,4,1,2,5.0,5.0,13,6,68.42
2026-05-17,MFC013,Night,2.0,2.0,0.0,619.47,619.47,4.68,20.74,3.2,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-05-17,MFC014,Morning,5.0,5.0,0.0,6333.14,6303.65,8.44,27.79,3.04,1.0,3,3,0,2,1.67,0.0,5,0,100.0
2026-05-17,MFC014,Evening,7.0,6.0,1.0,5644.68,4177.81,6.42,22.3,3.53,0.0,3,3,0,0,2.33,14.29,6,0,100.0
2026-05-17,MFC014,Night,2.0,1.0,1.0,5692.71,2667.35,7.3,33.32,3.5,1.0,3,3,0,0,0.67,50.0,1,0,100.0
2026-05-17,MFC015,Morning,7.0,7.0,0.0,6642.9,6642.9,8.21,25.06,3.76,0.0,3,3,0,3,2.33,0.0,5,2,71.43
2026-05-17,MFC015,Evening,16.0,15.0,1.0,19716.59,19236.96,8.87,25.56,3.67,0.0,4,4,0,1,4.0,6.25,11,4,73.33
2026-05-17,MFC015,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,1,0.0,0.0,0,0,0.0
2026-05-17,MFC016,Morning,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,6,0.0,0.0,0,0,0.0
2026-05-17,MFC016,Evening,10.0,10.0,0.0,8790.47,8049.23,6.24,24.96,3.32,3.0,4,4,0,2,2.5,0.0,10,0,100.0
2026-05-17,MFC016,Night,4.0,4.0,0.0,5330.75,5330.75,6.18,23.06,3.88,0.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-05-17,MFC017,Morning,12.0,12.0,0.0,12884.59,12373.7,7.21,24.82,3.58,3.0,4,3,1,5,4.0,0.0,8,4,66.67
2026-05-17,MFC017,Evening,12.0,11.0,1.0,12949.27,12290.51,8.27,28.64,3.56,3.0,4,4,0,3,3.0,8.33,7,4,63.64
2026-05-17,MFC017,Night,3.0,3.0,0.0,3102.29,3102.29,5.05,26.98,3.47,0.0,3,3,0,0,1.0,0.0,2,1,66.67
2026-05-17,MFC018,Morning,6.0,5.0,1.0,8044.15,5935.43,9.07,32.14,3.17,2.0,3,3,0,2,2.0,16.67,1,4,20.0
2026-05-17,MFC018,Evening,7.0,7.0,0.0,3972.24,3844.41,7.64,23.09,3.49,1.0,3,3,0,0,2.33,0.0,6,1,85.71
2026-05-17,MFC018,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-05-18,MFC001,Morning,9.0,8.0,1.0,16044.56,15268.9,6.72,26.74,3.6,2.0,4,4,0,7,2.25,11.11,6,2,75.0
2026-05-18,MFC001,Evening,7.0,7.0,0.0,7192.9,7192.9,4.66,20.44,3.79,0.0,3,3,0,3,2.33,0.0,6,1,85.71
2026-05-18,MFC001,Night,2.0,2.0,0.0,2591.42,2591.42,5.48,25.66,4.45,0.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-05-18,MFC002,Morning,1.0,1.0,0.0,888.49,888.49,6.31,23.75,4.1,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-05-18,MFC002,Evening,4.0,3.0,1.0,4422.94,2292.19,6.48,20.34,3.5,1.0,3,3,0,4,1.33,25.0,2,1,66.67
2026-05-18,MFC002,Night,2.0,2.0,0.0,1355.15,1267.78,4.15,20.06,3.0,2.0,3,2,1,6,1.0,0.0,2,0,100.0
2026-05-18,MFC003,Morning,9.0,9.0,0.0,9893.97,9765.5,6.86,24.69,3.58,1.0,4,4,0,1,2.25,0.0,7,2,77.78
2026-05-18,MFC003,Evening,10.0,9.0,1.0,16100.95,13846.48,7.97,24.24,3.42,1.0,4,4,0,5,2.5,10.0,7,2,77.78
2026-05-18,MFC003,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-05-18,MFC004,Morning,3.0,3.0,0.0,2731.66,2731.66,9.23,25.06,3.47,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-05-18,MFC004,Evening,7.0,7.0,0.0,8831.61,8641.83,9.34,28.29,3.63,1.0,3,3,0,4,2.33,0.0,5,2,71.43
2026-05-18,MFC004,Night,1.0,1.0,0.0,710.26,710.26,7.4,26.75,4.0,0.0,3,2,1,0,0.5,0.0,1,0,100.0
2026-05-18,MFC005,Morning,8.0,7.0,1.0,8818.01,6645.02,7.52,26.19,3.43,1.0,3,3,0,6,2.67,12.5,4,3,57.14
2026-05-18,MFC005,Evening,12.0,12.0,0.0,5882.3,5819.24,6.06,23.39,3.93,1.0,4,4,0,3,3.0,0.0,9,3,75.0
2026-05-18,MFC005,Night,3.0,3.0,0.0,6063.92,6006.28,9.48,23.54,3.3,1.0,3,3,0,4,1.0,0.0,3,0,100.0
2026-05-18,MFC006,Morning,2.0,2.0,0.0,2004.08,2004.08,5.66,26.46,4.15,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-05-18,MFC006,Evening,6.0,6.0,0.0,4642.49,4555.61,7.09,23.49,3.47,1.0,3,3,0,3,2.0,0.0,6,0,100.0
2026-05-18,MFC006,Night,5.0,5.0,0.0,4309.25,4309.25,4.26,20.28,3.82,0.0,3,3,0,2,1.67,0.0,5,0,100.0
2026-05-18,MFC007,Morning,7.0,7.0,0.0,6011.5,5435.71,8.35,27.66,3.5,3.0,3,3,0,1,2.33,0.0,4,3,57.14
2026-05-18,MFC007,Evening,8.0,7.0,1.0,7851.71,7851.71,7.22,21.52,3.6,0.0,3,2,1,1,4.0,12.5,7,0,100.0
2026-05-18,MFC007,Night,2.0,2.0,0.0,1598.74,1598.74,8.86,21.42,3.6,0.0,3,3,0,0,0.67,0.0,2,0,100.0
2026-05-18,MFC008,Morning,7.0,7.0,0.0,8891.48,8891.48,5.41,21.56,3.9,0.0,3,2,1,3,3.5,0.0,7,0,100.0
2026-05-18,MFC008,Evening,13.0,13.0,0.0,11673.8,11445.99,4.59,21.83,3.44,1.0,4,4,0,2,3.25,0.0,12,1,92.31
2026-05-18,MFC008,Night,3.0,3.0,0.0,1957.55,1957.55,3.86,15.44,4.17,0.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-05-18,MFC009,Morning,4.0,4.0,0.0,3743.11,3399.98,7.94,25.33,3.88,1.0,3,3,0,1,1.33,0.0,4,0,100.0
2026-05-18,MFC009,Evening,5.0,3.0,2.0,4780.43,3882.7,7.54,28.92,2.97,2.0,3,3,0,4,1.67,40.0,3,0,100.0
2026-05-18,MFC009,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-05-18,MFC010,Morning,1.0,1.0,0.0,460.07,460.07,4.76,18.3,4.1,0.0,3,3,0,5,0.33,0.0,1,0,100.0
2026-05-18,MFC010,Evening,5.0,5.0,0.0,5084.83,4469.98,8.07,24.21,2.84,3.0,3,3,0,3,1.67,0.0,4,1,80.0
2026-05-18,MFC010,Night,1.0,1.0,0.0,444.2,444.2,4.86,25.55,3.4,0.0,3,2,1,1,0.5,0.0,1,0,100.0
2026-05-18,MFC011,Morning,4.0,4.0,0.0,2770.61,2770.61,7.28,29.8,3.4,0.0,3,3,0,2,1.33,0.0,3,1,75.0
2026-05-18,MFC011,Evening,6.0,6.0,0.0,8107.4,7806.34,7.15,27.82,3.37,1.0,3,3,0,5,2.0,0.0,4,2,66.67
2026-05-18,MFC011,Night,1.0,1.0,0.0,462.98,462.98,7.73,35.56,3.1,0.0,3,3,0,0,0.33,0.0,1,0,100.0
2026-05-18,MFC012,Morning,9.0,9.0,0.0,16093.24,16056.52,9.38,25.21,3.89,1.0,4,4,0,2,2.25,0.0,5,4,55.56
2026-05-18,MFC012,Evening,7.0,6.0,1.0,4941.71,2872.55,6.08,25.82,3.59,1.0,3,3,0,2,2.33,14.29,5,1,83.33
2026-05-18,MFC012,Night,1.0,1.0,0.0,1321.19,1321.19,3.28,16.42,3.7,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-05-18,MFC013,Morning,8.0,8.0,0.0,6830.34,5145.73,7.6,25.18,3.04,2.0,3,2,1,1,4.0,0.0,5,3,62.5
2026-05-18,MFC013,Evening,7.0,6.0,1.0,10428.5,7108.33,6.74,27.11,3.41,4.0,3,3,0,4,2.33,14.29,5,1,83.33
2026-05-18,MFC013,Night,1.0,1.0,0.0,549.24,549.24,6.04,18.44,3.5,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-05-18,MFC014,Morning,4.0,4.0,0.0,3368.28,3368.28,4.99,24.15,3.85,0.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-05-18,MFC014,Evening,4.0,4.0,0.0,4410.75,4274.77,6.32,22.87,3.45,1.0,3,3,0,0,1.33,0.0,3,1,75.0
2026-05-18,MFC014,Night,2.0,2.0,0.0,3267.65,3267.65,7.1,19.51,3.8,0.0,3,2,1,1,1.0,0.0,2,0,100.0
2026-05-18,MFC015,Morning,4.0,2.0,1.0,1302.89,798.22,2.94,15.77,2.8,1.0,3,3,0,2,1.33,25.0,2,0,100.0
2026-05-18,MFC015,Evening,5.0,4.0,1.0,2455.65,2177.66,9.57,26.21,3.65,2.0,3,3,0,3,1.67,20.0,4,0,100.0
2026-05-18,MFC015,Night,3.0,2.0,1.0,3217.02,1020.89,5.19,16.04,3.45,0.0,3,3,0,0,1.0,33.33,2,0,100.0
2026-05-18,MFC016,Morning,9.0,9.0,0.0,16057.4,15845.58,6.07,21.8,3.68,1.0,4,4,0,3,2.25,0.0,8,1,88.89
2026-05-18,MFC016,Evening,6.0,6.0,0.0,5795.12,5598.18,8.34,26.54,3.7,1.0,3,2,1,2,3.0,0.0,4,2,66.67
2026-05-18,MFC016,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,4,0.0,0.0,0,0,0.0
2026-05-18,MFC017,Morning,7.0,7.0,0.0,12263.09,12004.96,9.37,28.65,3.23,1.0,3,3,0,2,2.33,0.0,5,2,71.43
2026-05-18,MFC017,Evening,10.0,9.0,1.0,8978.5,7890.53,5.78,25.05,3.57,1.0,4,3,1,1,3.33,10.0,9,0,100.0
2026-05-18,MFC017,Night,2.0,2.0,0.0,2450.08,2450.08,8.59,21.9,4.05,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-05-18,MFC018,Morning,5.0,5.0,0.0,7078.66,6793.9,8.77,26.95,3.84,1.0,3,3,0,0,1.67,0.0,3,2,60.0
2026-05-18,MFC018,Evening,6.0,6.0,0.0,6873.58,6873.58,7.18,28.0,3.58,0.0,3,3,0,2,2.0,0.0,6,0,100.0
2026-05-18,MFC018,Night,4.0,4.0,0.0,5589.84,5589.84,5.78,21.74,3.68,0.0,3,3,0,5,1.33,0.0,4,0,100.0
2026-05-19,MFC001,Morning,8.0,7.0,1.0,5863.51,4547.73,5.51,26.47,3.59,4.0,3,3,0,4,2.67,12.5,7,0,100.0
2026-05-19,MFC001,Evening,12.0,11.0,1.0,14990.53,9506.98,6.79,26.64,3.57,1.0,4,3,1,4,4.0,8.33,8,3,72.73
2026-05-19,MFC001,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2,1,0,0.0,0.0,0,0,0.0
2026-05-19,MFC002,Morning,4.0,4.0,0.0,2061.78,1959.4,7.71,23.81,3.42,1.0,3,3,0,3,1.33,0.0,3,1,75.0
2026-05-19,MFC002,Evening,7.0,7.0,0.0,6745.56,6565.81,7.98,27.54,3.36,2.0,3,3,0,4,2.33,0.0,5,2,71.43
2026-05-19,MFC002,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-05-19,MFC003,Morning,9.0,7.0,2.0,9176.46,8251.96,7.3,27.7,3.75,1.0,4,4,0,3,2.25,22.22,3,4,42.86
2026-05-19,MFC003,Evening,5.0,4.0,1.0,3190.73,2797.57,4.46,19.1,3.25,2.0,3,3,0,5,1.67,20.0,4,0,100.0
2026-05-19,MFC003,Night,2.0,2.0,0.0,2820.37,2820.37,5.96,20.96,4.1,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-05-19,MFC004,Morning,3.0,3.0,0.0,1198.24,1014.3,5.23,24.44,3.27,1.0,3,2,1,3,1.5,0.0,3,0,100.0
2026-05-19,MFC004,Evening,6.0,5.0,1.0,5813.05,3814.57,8.42,28.79,3.54,0.0,3,3,0,3,2.0,16.67,4,1,80.0
2026-05-19,MFC004,Night,2.0,2.0,0.0,4313.66,3866.01,7.34,19.35,3.55,1.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-05-19,MFC005,Morning,7.0,6.0,1.0,7999.27,6983.56,6.4,23.04,3.6,0.0,3,3,0,3,2.33,14.29,6,0,100.0
2026-05-19,MFC005,Evening,8.0,8.0,0.0,13862.58,13862.58,9.9,29.66,3.92,0.0,3,3,0,2,2.67,0.0,6,2,75.0
2026-05-19,MFC005,Night,2.0,2.0,0.0,7087.28,7087.28,8.78,21.9,3.75,0.0,3,2,1,3,1.0,0.0,2,0,100.0
2026-05-19,MFC006,Morning,5.0,5.0,0.0,6553.53,6398.67,6.88,23.37,3.32,1.0,3,3,0,0,1.67,0.0,4,1,80.0
2026-05-19,MFC006,Evening,6.0,6.0,0.0,5753.98,5364.17,7.69,25.36,3.52,1.0,3,3,0,4,2.0,0.0,4,2,66.67
2026-05-19,MFC006,Night,3.0,3.0,0.0,2811.84,2690.5,6.89,21.47,3.5,1.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-05-19,MFC007,Morning,3.0,3.0,0.0,2805.59,2805.59,6.61,29.14,3.93,0.0,3,3,0,2,1.0,0.0,3,0,100.0
2026-05-19,MFC007,Evening,7.0,7.0,0.0,10126.32,10126.32,6.94,22.74,3.74,0.0,3,3,0,1,2.33,0.0,7,0,100.0
2026-05-19,MFC007,Night,2.0,2.0,0.0,3342.4,3342.4,6.03,26.97,3.0,0.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-05-19,MFC008,Morning,5.0,5.0,0.0,4715.74,4715.74,4.88,21.76,3.96,0.0,3,3,0,7,1.67,0.0,5,0,100.0
